912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919
960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967
1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015
1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063
1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111,1104,1105,1106,1107,1108,1109,1110,1111
1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159,1152,1153,1154,1155,1156,1157,1158,1159
1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207,1200,1201,1202,1203,1204,1205,1206,1207
960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919,912,913,914,915,916,917,918,919
1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967,960,961,962,963,964,965,966,967
1056,1057,1058,1059,1060,1061,1062,1063,1056,1057,1058,1059,1060,1061,1062,1063,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015,1008,1009,1010,1011,1012,1013,1014,1015
